task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1492	9f/4872fd	13158741	ame_run_shuffle (580)	CACHED	0	2021-09-14 15:27:15.735	39.9s	214ms	14.9%	0	0	615.5 KB	366.1 KB
1498	5a/782c3e	13158726	ame_run_shuffle (568)	CACHED	0	2021-09-14 15:27:10.714	35s	239ms	21.4%	0	0	665.3 KB	385.1 KB
1499	85/2337e3	13158699	ame_run_shuffle (541)	CACHED	0	2021-09-14 15:27:00.805	29.8s	259ms	18.9%	0	0	624.1 KB	388 KB
1457	d9/ba1713	13158694	ame_run_shuffle (538)	CACHED	0	2021-09-14 15:27:00.737	24.9s	295ms	20.2%	0	0	642.2 KB	369.5 KB
1569	d4/99bf54	13158783	ame_run_shuffle (623)	CACHED	0	2021-09-14 15:27:40.702	29.9s	496ms	26.9%	0	0	1008.5 KB	545.7 KB
1471	48/d543aa	13158692	ame_run_shuffle (535)	CACHED	0	2021-09-14 15:27:00.715	1m 10s	49.9s	77.7%	17.6 MB	340.8 MB	1.6 MB	4.7 MB
1425	36/329427	13160144	ame_run_shuffle (1931)	CACHED	0	2021-09-14 15:36:50.716	34.9s	11.6s	68.5%	57.3 MB	340.7 MB	17.9 MB	9.4 MB
1500	41/5b1465	13158737	ame_run_shuffle (576)	CACHED	0	2021-09-14 15:27:15.691	1m 20s	42.3s	77.1%	15.3 MB	340.9 MB	1.5 MB	5.3 MB
1486	60/cb9780	13158720	ame_run_shuffle (563)	CACHED	0	2021-09-14 15:27:10.644	30s	238ms	16.4%	0	0	637.2 KB	368.6 KB
1503	32/6966a1	13158739	ame_run_shuffle (579)	CACHED	0	2021-09-14 15:27:15.713	39.9s	285ms	20.7%	0	0	615.5 KB	393.2 KB
1501	2d/dd0450	13158710	ame_run_shuffle (552)	CACHED	0	2021-09-14 15:27:05.745	29.9s	282ms	20.6%	0	0	573.1 KB	346.1 KB
1473	d1/fab021	13158700	ame_run_shuffle (542)	CACHED	0	2021-09-14 15:27:05.614	25s	3.4s	64.5%	11.9 MB	340.8 MB	809.5 KB	1.3 MB
1490	ed/e7eb71	13158733	ame_run_shuffle (574)	CACHED	0	2021-09-14 15:27:15.638	55s	24s	69.6%	14 MB	340.8 MB	1.1 MB	1.5 MB
1502	9c/629b02	13158743	ame_run_shuffle (583)	CACHED	0	2021-09-14 15:27:15.762	1m 45s	1m 6s	81.4%	18.2 MB	340.8 MB	1.6 MB	6 MB
1384	e5/cd56af	13160090	ame_run_shuffle (1880)	CACHED	0	2021-09-14 15:36:20.732	49.9s	22.3s	68.7%	13.6 MB	340.8 MB	880.1 KB	342.4 KB
1504	8b/6a3085	13158738	ame_run_shuffle (578)	CACHED	0	2021-09-14 15:27:15.702	34.9s	348ms	22.8%	0	0	615.7 KB	365.8 KB
1480	1c/ac920f	13158711	ame_run_shuffle (553)	CACHED	0	2021-09-14 15:27:05.758	29.9s	276ms	23.5%	0	0	573.3 KB	356 KB
1505	ad/6dc8dd	13158734	ame_run_shuffle (572)	CACHED	0	2021-09-14 15:27:15.649	35s	3.8s	64.3%	11.8 MB	340.8 MB	832.6 KB	1.2 MB
1491	a9/dfb858	13158732	ame_run_shuffle (573)	CACHED	0	2021-09-14 15:27:15.625	1m 25s	54.1s	78.8%	17.9 MB	340.8 MB	1.7 MB	4.2 MB
1508	61/741be4	13158731	ame_run_shuffle (570)	CACHED	0	2021-09-14 15:27:15.612	30.1s	209ms	15.8%	0	0	665 KB	417.8 KB
1517	91/696dcd	13158762	ame_run_shuffle (602)	CACHED	0	2021-09-14 15:27:30.700	59.9s	24.8s	70.2%	14.4 MB	340.8 MB	1 MB	1.2 MB
1510	c5/3bc08e	13158742	ame_run_shuffle (584)	CACHED	0	2021-09-14 15:27:15.745	1m 10s	30.8s	71.4%	14 MB	340.8 MB	1.1 MB	1.8 MB
1519	97/882335	13158759	ame_run_shuffle (599)	CACHED	0	2021-09-14 15:27:25.676	39.9s	278ms	21.0%	0	0	574.3 KB	339 KB
1479	6c/21433b	13158707	ame_run_shuffle (549)	CACHED	0	2021-09-14 15:27:05.711	49.9s	19.1s	69.2%	13.9 MB	340.9 MB	1.2 MB	1.7 MB
1530	de/aa56ac	13158721	ame_run_shuffle (562)	CACHED	0	2021-09-14 15:27:10.656	30s	268ms	20.4%	0	0	636.9 KB	399.1 KB
1584	0c/1b4546	13158784	ame_run_shuffle (624)	CACHED	0	2021-09-14 15:27:40.714	34.9s	446ms	24.4%	0	0	1008.2 KB	565.7 KB
1592	26/40589e	13158828	ame_run_shuffle (664)	CACHED	0	2021-09-14 15:28:05.794	1m 5s	41.6s	76.1%	17.7 MB	340.8 MB	1.5 MB	1.3 MB
1557	e9/eeffef	13158714	ame_run_shuffle (635)	CACHED	0	2021-09-14 15:27:05.789	34.8s	276ms	18.5%	0	0	576.5 KB	340.7 KB
1573	1f/9ead64	13158812	ame_run_shuffle (649)	CACHED	0	2021-09-14 15:28:00.646	45s	18.6s	73.8%	15.1 MB	340.9 MB	1.4 MB	3 MB
1594	c4/273dff	13158827	ame_run_shuffle (663)	CACHED	0	2021-09-14 15:28:05.782	29.8s	4.4s	62.6%	11.5 MB	340.8 MB	634.4 KB	811 KB
1578	6b/383d2f	13158810	ame_run_shuffle (647)	CACHED	0	2021-09-14 15:28:00.621	40s	17.8s	68.7%	13.7 MB	340.8 MB	981.8 KB	996 KB
1588	e7/e6a3c7	13158821	ame_run_shuffle (657)	CACHED	0	2021-09-14 15:28:05.697	44.9s	23s	69.1%	14 MB	340.9 MB	1.2 MB	889.4 KB
1582	5e/bf33da	13158814	ame_run_shuffle (651)	CACHED	0	2021-09-14 15:28:00.667	29.9s	276ms	21.3%	0	0	546.6 KB	349.7 KB
1593	b6/f366b1	13158826	ame_run_shuffle (662)	CACHED	0	2021-09-14 15:28:05.767	24.9s	221ms	20.0%	0	0	467.1 KB	292.6 KB
1591	a1/7f1a36	13158822	ame_run_shuffle (658)	CACHED	0	2021-09-14 15:28:05.711	49.9s	26.2s	70.5%	14.5 MB	340.9 MB	1.4 MB	997.1 KB
1575	f2/dfd97a	13158817	ame_run_shuffle (653)	CACHED	0	2021-09-14 15:28:05.615	25s	270ms	23.8%	0	0	546.8 KB	336.5 KB
1562	25/8c3f7c	13158802	ame_run_shuffle (639)	CACHED	0	2021-09-14 15:27:55.634	50s	26.2s	69.5%	14.5 MB	340.9 MB	1.2 MB	1.5 MB
1577	33/1f5784	13158819	ame_run_shuffle (655)	CACHED	0	2021-09-14 15:28:05.659	1m 15s	52.7s	79.1%	17.6 MB	340.8 MB	1.5 MB	2.5 MB
1560	0b/bd1833	13158792	ame_run_shuffle (631)	CACHED	0	2021-09-14 15:27:45.779	1m 5s	36.6s	74.0%	15.1 MB	340.9 MB	1.5 MB	3.4 MB
1570	dd/42e7ae	13158804	ame_run_shuffle (641)	CACHED	0	2021-09-14 15:27:55.664	24.9s	218ms	17.5%	0	0	499 KB	307.3 KB
1558	fb/7901e7	13158782	ame_run_shuffle (622)	CACHED	0	2021-09-14 15:27:40.687	1m 40s	1m 8s	80.2%	16.3 MB	340.9 MB	1.9 MB	15.7 MB
1568	0f/886a61	13158801	ame_run_shuffle (638)	CACHED	0	2021-09-14 15:27:55.623	50s	26s	69.6%	14.2 MB	340.8 MB	1 MB	1.3 MB
1520	08/80c4c5	13158755	ame_run_shuffle (596)	CACHED	0	2021-09-14 15:27:25.622	35s	268ms	21.0%	0	0	574.3 KB	349.9 KB
1563	ca/2a299e	13158805	ame_run_shuffle (642)	CACHED	0	2021-09-14 15:27:55.698	24.9s	193ms	19.2%	0	0	498.8 KB	316.1 KB
1555	d7/3f016c	13158795	ame_run_shuffle (634)	CACHED	0	2021-09-14 15:27:50.647	25s	272ms	20.6%	0	0	576.3 KB	343.5 KB
1565	c0/fa5100	13158807	ame_run_shuffle (644)	CACHED	0	2021-09-14 15:27:55.723	24.9s	221ms	13.9%	0	0	499 KB	323.9 KB
1554	07/f21f53	13158794	ame_run_shuffle (633)	CACHED	0	2021-09-14 15:27:50.626	25s	279ms	20.4%	0	0	576.3 KB	354.7 KB
1465	fd/4d6d20	13158695	ame_run_shuffle (540)	CACHED	0	2021-09-14 15:27:00.752	44.9s	21.7s	69.3%	14 MB	340.9 MB	1.3 MB	1.8 MB
1529	17/0a95da	13158712	ame_run_shuffle (555)	CACHED	0	2021-09-14 15:27:05.769	29.9s	261ms	22.1%	0	0	573.3 KB	338.5 KB
1583	f9/9b9bf7	13158769	ame_run_shuffle (609)	CACHED	0	2021-09-14 15:27:35.662	35s	5.4s	68.6%	12 MB	340.8 MB	700.4 KB	978.7 KB
1478	4e/f6d548	13158703	ame_run_shuffle (550)	CACHED	0	2021-09-14 15:27:05.658	59.9s	34.2s	74.2%	14.7 MB	340.9 MB	1.5 MB	4.6 MB
1572	00/67431a	13158811	ame_run_shuffle (648)	CACHED	0	2021-09-14 15:28:00.635	40s	17.8s	69.0%	13.7 MB	340.9 MB	1.1 MB	1.4 MB
1564	6e/8eb6fd	13158806	ame_run_shuffle (643)	CACHED	0	2021-09-14 15:27:55.711	24.9s	173ms	9.7%	0	0	498.8 KB	308.6 KB
1559	05/f354b6	13158796	ame_run_shuffle (636)	CACHED	0	2021-09-14 15:27:50.679	29.9s	4s	67.6%	12.6 MB	340.8 MB	743.9 KB	1.4 MB
1531	65/4cc76d	13158763	ame_run_shuffle (603)	CACHED	0	2021-09-14 15:27:30.713	54.9s	23.5s	70.0%	14.4 MB	340.9 MB	1.2 MB	3.2 MB
1535	c3/10fd1f	13158774	ame_run_shuffle (614)	CACHED	0	2021-09-14 15:27:35.737	29.9s	211ms	17.7%	0	0	496.5 KB	303.9 KB
1551	4b/315efb	13158764	ame_run_shuffle (604)	CACHED	0	2021-09-14 15:27:30.727	1m 5s	31.3s	71.7%	14.9 MB	340.9 MB	1.4 MB	2.1 MB
1438	4a/0c262c	13160138	ame_run_shuffle (1925)	CACHED	0	2021-09-14 15:36:46.199	59.4s	33.7s	79.3%	15.3 MB	340.8 MB	1.6 MB	7 MB
1533	b8/67edfe	13158768	ame_run_shuffle (608)	CACHED	0	2021-09-14 15:27:35.648	30s	253ms	22.9%	0	0	533.1 KB	324.4 KB
1549	11/1cf7a8	13158772	ame_run_shuffle (612)	CACHED	0	2021-09-14 15:27:35.705	49.9s	20.8s	69.3%	14 MB	340.9 MB	1.1 MB	825 KB
1546	86/19b05f	13158788	ame_run_shuffle (628)	CACHED	0	2021-09-14 15:27:45.732	2m 20s	1m 50s	83.8%	18.9 MB	340.8 MB	2 MB	16.7 MB
1436	06/0c5563	13160153	ame_run_shuffle (1940)	CACHED	0	2021-09-14 15:36:50.831	29.8s	1.4s	48.2%	18.5 MB	340.7 MB	3.5 MB	1.8 MB
1586	db/7fd29b	13158727	ame_run_shuffle (571)	CACHED	0	2021-09-14 15:27:10.724	35s	229ms	13.7%	0	0	665.3 KB	379.7 KB
1544	55/43e48b	13158777	ame_run_shuffle (617)	CACHED	0	2021-09-14 15:27:40.617	30s	216ms	19.1%	0	0	496.5 KB	305.5 KB
1543	b0/661adb	13158766	ame_run_shuffle (606)	CACHED	0	2021-09-14 15:27:35.619	30s	237ms	19.6%	0	0	532.9 KB	334.1 KB
1528	03/90bd96	13158756	ame_run_shuffle (595)	CACHED	0	2021-09-14 15:27:25.637	1m 10s	35.3s	73.1%	15.1 MB	340.9 MB	1.5 MB	3.5 MB
1538	81/abc6a1	13158765	ame_run_shuffle (605)	CACHED	0	2021-09-14 15:27:30.740	34.9s	268ms	20.8%	0	0	533.1 KB	327.4 KB
1542	68/91e51d	13158778	ame_run_shuffle (618)	CACHED	0	2021-09-14 15:27:40.630	35s	4.6s	63.0%	11.6 MB	340.8 MB	663.9 KB	844.8 KB
1540	c5/6e206a	13158785	ame_run_shuffle (625)	CACHED	0	2021-09-14 15:27:45.681	29.9s	470ms	26.6%	0	0	1008.2 KB	532.9 KB
1541	6b/a89516	13158776	ame_run_shuffle (616)	CACHED	0	2021-09-14 15:27:35.762	34.9s	197ms	15.6%	0	0	496.3 KB	306.3 KB
1539	b4/1eeca6	13158781	ame_run_shuffle (621)	CACHED	0	2021-09-14 15:27:40.674	44.9s	16.7s	69.0%	13.7 MB	340.9 MB	1.1 MB	585.6 KB
1536	4b/5a9c7e	13158786	ame_run_shuffle (626)	CACHED	0	2021-09-14 15:27:45.703	29.9s	540ms	30.0%	0	0	1008.5 KB	542.7 KB
1537	a2/d2bb54	13158787	ame_run_shuffle (627)	CACHED	0	2021-09-14 15:27:45.719	39.9s	13.1s	70.3%	13.2 MB	340.8 MB	1.1 MB	3.9 MB
1532	b8/7a7024	13158767	ame_run_shuffle (607)	CACHED	0	2021-09-14 15:27:35.634	30s	241ms	20.2%	0	0	532.9 KB	338.1 KB
1534	9a/f688d0	13158773	ame_run_shuffle (613)	CACHED	0	2021-09-14 15:27:35.723	54.9s	24s	70.5%	14.6 MB	340.9 MB	1.4 MB	2 MB
1484	2c/d16616	13158713	ame_run_shuffle (557)	CACHED	0	2021-09-14 15:27:05.779	59.8s	26.7s	69.7%	14.1 MB	340.8 MB	1 MB	1.5 MB
1515	14/13a08a	13158752	ame_run_shuffle (593)	CACHED	0	2021-09-14 15:27:20.817	1m 5s	27.6s	69.0%	14.3 MB	340.8 MB	1 MB	1.8 MB
1576	b9/d82c2a	13158818	ame_run_shuffle (654)	CACHED	0	2021-09-14 15:28:05.631	30s	5.7s	67.1%	11.9 MB	340.8 MB	714.1 KB	1.1 MB
1589	8b/3de6b6	13158824	ame_run_shuffle (660)	CACHED	0	2021-09-14 15:28:05.741	24.9s	190ms	19.8%	0	0	466.8 KB	290.1 KB
1579	6f/43bbd0	13158823	ame_run_shuffle (659)	CACHED	0	2021-09-14 15:28:05.727	24.9s	235ms	17.1%	0	0	467.1 KB	291.2 KB
1590	5d/d5d213	13158825	ame_run_shuffle (661)	CACHED	0	2021-09-14 15:28:05.755	24.9s	239ms	16.9%	0	0	466.8 KB	320.2 KB
1574	5a/4c12a8	13158815	ame_run_shuffle (652)	CACHED	0	2021-09-14 15:28:00.677	29.9s	231ms	20.5%	0	0	546.6 KB	338.1 KB
1585	19/5f4c61	13158775	ame_run_shuffle (615)	CACHED	0	2021-09-14 15:27:35.748	29.9s	231ms	19.9%	0	0	496.3 KB	323.1 KB
1587	61/c916a4	13158803	ame_run_shuffle (640)	CACHED	0	2021-09-14 15:27:55.644	50s	25.7s	68.3%	14.7 MB	340.9 MB	1.4 MB	2.6 MB
1581	bc/4d93bb	13158820	ame_run_shuffle (656)	CACHED	0	2021-09-14 15:28:05.672	44.9s	22.4s	69.0%	13.9 MB	340.8 MB	1 MB	1.1 MB
1580	f1/f91f57	13158813	ame_run_shuffle (650)	CACHED	0	2021-09-14 15:28:00.657	25s	254ms	18.8%	0	0	546.8 KB	342.9 KB
1571	96/ea4a97	13158809	ame_run_shuffle (646)	CACHED	0	2021-09-14 15:28:00.612	60s	38.6s	77.0%	17.2 MB	340.8 MB	1.5 MB	3.2 MB
1600	53/f51588	13158841	ame_run_shuffle (675)	CACHED	0	2021-09-14 15:28:10.670	44.9s	19.9s	70.5%	14.2 MB	340.9 MB	1.1 MB	1.5 MB
1596	cd/af389b	13158830	ame_run_shuffle (666)	CACHED	0	2021-09-14 15:28:05.820	39.8s	15.9s	70.0%	13.6 MB	340.9 MB	1.1 MB	507.2 KB
1597	ed/fff57c	13158833	ame_run_shuffle (669)	CACHED	0	2021-09-14 15:28:05.856	29.8s	248ms	19.7%	0	0	528.1 KB	343.2 KB
1595	1c/b4b5c7	13158829	ame_run_shuffle (665)	CACHED	0	2021-09-14 15:28:05.806	44.8s	18.1s	69.7%	13.7 MB	340.8 MB	949.8 KB	449.7 KB
1602	cd/72d3f3	13158832	ame_run_shuffle (668)	CACHED	0	2021-09-14 15:28:05.844	29.8s	232ms	22.7%	0	0	528.3 KB	318.6 KB
1604	16/cb3d9b	13158838	ame_run_shuffle (672)	CACHED	0	2021-09-14 15:28:10.632	30s	4.3s	64.6%	12.2 MB	340.8 MB	695.7 KB	1 MB
1599	40/ba9bda	13158837	ame_run_shuffle (671)	CACHED	0	2021-09-14 15:28:10.615	25s	243ms	20.0%	0	0	528.3 KB	318.8 KB
1607	87/c22180	13158845	ame_run_shuffle (679)	CACHED	0	2021-09-14 15:28:10.724	24.9s	224ms	16.9%	0	0	463.7 KB	307 KB
1613	05/66b770	13158852	ame_run_shuffle (686)	CACHED	0	2021-09-14 15:28:15.675	25s	228ms	17.5%	0	0	475.8 KB	298.8 KB
1615	8c/79a064	13158853	ame_run_shuffle (687)	CACHED	0	2021-09-14 15:28:15.688	24.9s	224ms	18.0%	0	0	475.6 KB	299.4 KB
1606	b4/4c2e8d	13158844	ame_run_shuffle (678)	CACHED	0	2021-09-14 15:28:10.715	24.9s	227ms	16.2%	0	0	463.7 KB	307.4 KB
1614	ce/3b45a9	13158849	ame_run_shuffle (683)	CACHED	0	2021-09-14 15:28:15.643	40s	17.6s	68.2%	13.5 MB	340.8 MB	946.8 KB	929.9 KB
1612	a6/315c5e	13158851	ame_run_shuffle (685)	CACHED	0	2021-09-14 15:28:15.665	54.9s	29.4s	70.3%	14.4 MB	340.9 MB	1.4 MB	2 MB
1616	7b/fd93de	13158854	ame_run_shuffle (688)	CACHED	0	2021-09-14 15:28:15.703	24.9s	242ms	16.6%	0	0	475.6 KB	297.2 KB
1617	b1/02f05d	13158839	ame_run_shuffle (673)	CACHED	0	2021-09-14 15:28:10.645	1m 10s	45.4s	77.2%	17.8 MB	340.8 MB	1.5 MB	3.7 MB
1618	b8/cb424e	13158855	ame_run_shuffle (689)	CACHED	0	2021-09-14 15:28:15.714	24.9s	254ms	19.6%	0	0	475.8 KB	294.4 KB
1619	9b/d293a8	13158856	ame_run_shuffle (690)	CACHED	0	2021-09-14 15:28:15.726	29.9s	5.1s	67.2%	12 MB	340.8 MB	643.2 KB	896 KB
1620	fc/c8c14c	13158858	ame_run_shuffle (691)	CACHED	0	2021-09-14 15:28:20.614	1m 5s	44.6s	77.3%	17.3 MB	340.8 MB	1.5 MB	2.2 MB
1624	20/80a756	13158862	ame_run_shuffle (695)	CACHED	0	2021-09-14 15:28:20.671	24.9s	221ms	15.7%	0	0	453.6 KB	285.8 KB
1623	17/c2aef5	13158861	ame_run_shuffle (694)	CACHED	0	2021-09-14 15:28:20.661	44.9s	23.9s	70.2%	14.9 MB	340.9 MB	1.4 MB	2 MB
1621	75/ed885d	13158859	ame_run_shuffle (692)	CACHED	0	2021-09-14 15:28:20.634	40s	19.6s	68.8%	13.7 MB	340.8 MB	958.6 KB	609.6 KB
1625	45/0621f0	13158863	ame_run_shuffle (696)	CACHED	0	2021-09-14 15:28:20.681	24.9s	202ms	20.9%	0	0	453.4 KB	290.5 KB
1626	c9/2b5384	13158831	ame_run_shuffle (667)	CACHED	0	2021-09-14 15:28:05.832	54.8s	28.5s	71.8%	14.9 MB	340.9 MB	1.4 MB	3.2 MB
1634	ce/7efcaa	13158870	ame_run_shuffle (703)	CACHED	0	2021-09-14 15:28:25.667	44.9s	24.2s	69.4%	14.4 MB	340.9 MB	1.4 MB	1.4 MB
1598	85/8faa84	13158834	ame_run_shuffle (670)	CACHED	0	2021-09-14 15:28:05.869	29.8s	258ms	19.5%	0	0	528.1 KB	331.6 KB
1601	91/b8a49d	13158842	ame_run_shuffle (676)	CACHED	0	2021-09-14 15:28:10.689	49.9s	26.4s	70.0%	14.5 MB	340.9 MB	1.4 MB	2.3 MB
1627	b3/ad130c	13158864	ame_run_shuffle (697)	CACHED	0	2021-09-14 15:28:20.712	24.9s	230ms	20.0%	0	0	453.4 KB	289 KB
1628	8b/8e1570	13158865	ame_run_shuffle (698)	CACHED	0	2021-09-14 15:28:20.722	24.9s	239ms	14.3%	0	0	453.6 KB	294.5 KB
1605	da/7ffa9a	13158843	ame_run_shuffle (677)	CACHED	0	2021-09-14 15:28:10.705	24.9s	236ms	18.1%	0	0	464 KB	291.4 KB
1609	33/03ec77	13158847	ame_run_shuffle (681)	CACHED	0	2021-09-14 15:28:15.619	25s	4.5s	65.1%	11.7 MB	340.8 MB	631.3 KB	931.8 KB
1635	99/20717c	13158878	ame_run_shuffle (711)	CACHED	0	2021-09-14 15:28:30.646	35s	15.2s	70.5%	13.5 MB	340.9 MB	1.1 MB	528 KB
1633	66/026feb	13158872	ame_run_shuffle (705)	CACHED	0	2021-09-14 15:28:25.691	19.9s	211ms	18.3%	0	0	494.3 KB	305.7 KB
1639	43/a9e561	13158790	ame_run_shuffle (709)	CACHED	0	2021-09-14 15:27:45.754	1m 5s	37.2s	76.0%	17.2 MB	340.8 MB	1.5 MB	1.3 MB
1603	c7/6cae90	13158840	ame_run_shuffle (674)	CACHED	0	2021-09-14 15:28:10.656	45s	21s	69.0%	14.2 MB	340.8 MB	1011.1 KB	1 MB
1637	f0/5aec8a	13158877	ame_run_shuffle (710)	CACHED	0	2021-09-14 15:28:30.630	35s	15.6s	69.4%	13.7 MB	340.8 MB	977.3 KB	744.5 KB
1608	1c/1e56ff	13158846	ame_run_shuffle (680)	CACHED	0	2021-09-14 15:28:10.735	29.9s	238ms	16.8%	0	0	464 KB	307.6 KB
1611	44/b29662	13158850	ame_run_shuffle (684)	CACHED	0	2021-09-14 15:28:15.654	40s	16.4s	69.1%	13.5 MB	340.9 MB	1.1 MB	1 MB
1643	d3/ce53ba	13158883	ame_run_shuffle (716)	CACHED	0	2021-09-14 15:28:30.713	19.9s	226ms	14.9%	0	0	471.7 KB	296.6 KB
1645	65/6ce48c	13158885	ame_run_shuffle (718)	CACHED	0	2021-09-14 15:28:30.742	1m 5s	45s	77.3%	17.8 MB	340.8 MB	1.5 MB	1.9 MB
1649	05/89e8f2	13158891	ame_run_shuffle (722)	CACHED	0	2021-09-14 15:28:35.648	20s	522ms	27.4%	0	0	1 MB	578.5 KB
1652	99/a3fdb4	13158894	ame_run_shuffle (725)	CACHED	0	2021-09-14 15:28:35.685	19.9s	514ms	29.5%	0	0	1 MB	558.9 KB
1655	2f/695afb	13158897	ame_run_shuffle (727)	CACHED	0	2021-09-14 15:28:35.719	2m 20s	2m 2s	83.9%	19.3 MB	340.8 MB	2 MB	16.1 MB
1636	1f/12f3d4	13158875	ame_run_shuffle (707)	CACHED	0	2021-09-14 15:28:25.727	24.9s	161ms	13.5%	0	0	494.5 KB	303.3 KB
1610	41/78f13c	13158848	ame_run_shuffle (682)	CACHED	0	2021-09-14 15:28:15.632	1m 5s	43.3s	76.1%	17.4 MB	340.8 MB	1.5 MB	2.6 MB
1644	a3/bef90b	13158884	ame_run_shuffle (717)	CACHED	0	2021-09-14 15:28:30.728	24.9s	4.8s	67.1%	11.6 MB	340.8 MB	639 KB	889.9 KB
1630	0d/4d0ddc	13158867	ame_run_shuffle (700)	CACHED	0	2021-09-14 15:28:25.627	45s	23.5s	73.6%	17.4 MB	340.8 MB	1.4 MB	2.2 MB
1638	58/bf506c	13158879	ame_run_shuffle (712)	CACHED	0	2021-09-14 15:28:30.660	44.9s	27.8s	69.6%	14.8 MB	340.9 MB	1.4 MB	1.9 MB
1642	b7/673e26	13158882	ame_run_shuffle (715)	CACHED	0	2021-09-14 15:28:30.700	19.9s	235ms	16.6%	0	0	471.4 KB	301.6 KB
1632	c2/39a406	13158871	ame_run_shuffle (704)	CACHED	0	2021-09-14 15:28:25.678	20s	221ms	17.9%	0	0	494.5 KB	303.7 KB
1629	0a/976590	13158866	ame_run_shuffle (699)	CACHED	0	2021-09-14 15:28:25.615	25s	4.5s	63.1%	11.6 MB	340.8 MB	620.9 KB	810.2 KB
1640	a7/668d9b	13158881	ame_run_shuffle (714)	CACHED	0	2021-09-14 15:28:30.686	19.9s	242ms	17.1%	0	0	471.4 KB	305.6 KB
1657	ac/5724c9	13158868	ame_run_shuffle (701)	CACHED	0	2021-09-14 15:28:25.639	35s	16.1s	69.0%	13.4 MB	340.8 MB	936.4 KB	782.8 KB
1641	53/b50d08	13158880	ame_run_shuffle (713)	CACHED	0	2021-09-14 15:28:30.672	20s	219ms	21.1%	0	0	471.7 KB	292.5 KB
1651	28/d8146f	13158893	ame_run_shuffle (724)	CACHED	0	2021-09-14 15:28:35.673	20s	498ms	28.5%	0	0	1 MB	559.6 KB
1656	71/32896a	13158874	ame_run_shuffle (706)	CACHED	0	2021-09-14 15:28:25.713	24.9s	181ms	16.6%	0	0	494.3 KB	306 KB
1648	45/7423cc	13158890	ame_run_shuffle (721)	CACHED	0	2021-09-14 15:28:35.635	1m 25s	1m 9s	81.9%	16.5 MB	340.9 MB	1.9 MB	14 MB
1631	59/0de00b	13158869	ame_run_shuffle (702)	CACHED	0	2021-09-14 15:28:25.653	35s	16.6s	68.7%	13.7 MB	340.9 MB	1.1 MB	1006.4 KB
1654	3a/14ac22	13158876	ame_run_shuffle (708)	CACHED	0	2021-09-14 15:28:30.617	20s	3.5s	62.7%	11.6 MB	340.8 MB	661.8 KB	697.1 KB
1653	35/77cb02	13158896	ame_run_shuffle (726)	CACHED	0	2021-09-14 15:28:35.707	34.9s	15.1s	68.0%	13.6 MB	340.8 MB	1.2 MB	3.9 MB
1647	d6/1efb4e	13158889	ame_run_shuffle (720)	CACHED	0	2021-09-14 15:28:35.620	35s	16.5s	69.4%	13.6 MB	340.9 MB	1.1 MB	717.1 KB
1650	21/35971b	13158892	ame_run_shuffle (723)	CACHED	0	2021-09-14 15:28:35.660	20s	498ms	28.4%	0	0	1 MB	622.1 KB
1622	08/5d9580	13158860	ame_run_shuffle (693)	CACHED	0	2021-09-14 15:28:20.644	40s	17.6s	68.2%	13.9 MB	340.9 MB	1.1 MB	568.3 KB
1660	d0/b04e90	13158901	ame_run_shuffle (731)	CACHED	0	2021-09-14 15:28:35.776	19.9s	222ms	20.1%	0	0	466.3 KB	300.5 KB
1659	de/8c7765	13158899	ame_run_shuffle (729)	CACHED	0	2021-09-14 15:28:35.750	1m 5s	45.3s	77.3%	15.8 MB	340.9 MB	1.7 MB	8 MB
1661	1e/ca7661	13158902	ame_run_shuffle (732)	CACHED	0	2021-09-14 15:28:35.791	19.8s	204ms	14.5%	0	0	466.1 KB	290.2 KB
1664	ab/2fad87	13158906	ame_run_shuffle (735)	CACHED	0	2021-09-14 15:28:40.628	20s	4.9s	66.0%	11.6 MB	340.8 MB	633.7 KB	730.9 KB
1658	1c/260535	13158898	ame_run_shuffle (728)	CACHED	0	2021-09-14 15:28:35.730	1m 10s	47.3s	76.7%	15.5 MB	340.8 MB	1.5 MB	4.4 MB
1646	25/5bcf80	13158886	ame_run_shuffle (719)	CACHED	0	2021-09-14 15:28:30.753	39.9s	18.4s	70.0%	13.6 MB	340.8 MB	954.5 KB	764.9 KB
1675	88/affd54	13158920	ame_run_shuffle (746)	CACHED	0	2021-09-14 15:28:45.617	35s	17.9s	68.3%	13.8 MB	340.8 MB	917.5 KB	846.8 KB
1663	5d/7727bf	13158903	ame_run_shuffle (733)	CACHED	0	2021-09-14 15:28:35.805	19.8s	219ms	17.4%	0	0	466.1 KB	318 KB
1674	bb/02805f	13158916	ame_run_shuffle (745)	CACHED	0	2021-09-14 15:28:40.737	54.9s	37.1s	76.7%	17.3 MB	340.8 MB	1.4 MB	1.7 MB
1672	da/4304b3	13158914	ame_run_shuffle (743)	CACHED	0	2021-09-14 15:28:40.716	19.9s	236ms	16.4%	0	0	434.7 KB	277.8 KB
1669	1f/a74d82	13158911	ame_run_shuffle (740)	CACHED	0	2021-09-14 15:28:40.677	19.9s	222ms	13.9%	0	0	434.7 KB	276.6 KB
1667	76/287f01	13158909	ame_run_shuffle (738)	CACHED	0	2021-09-14 15:28:40.658	35s	16.4s	69.3%	13.6 MB	340.9 MB	1.1 MB	822.2 KB
